symbol,date,open,high,low,close,volume,adjusted
^DJI;,05/06/2020,26836.80,27338.30,26836.80,27110.98,542310000.00,27110.98
^DJI;,08/06/2020,27232.93,27580.21,27232.48,27572.44,430200000.00,27572.44
^DJI;,09/06/2020,27447.37,27447.37,27151.06,27272.30,381430000.00,27272.30
^DJI;,10/06/2020,27251.89,27355.22,26938.05,26989.99,448930000.00,26989.99
^DJI;,11/06/2020,26282.51,26294.08,25082.72,25128.17,647780000.00,25128.17
^DJI;,12/06/2020,25659.42,25965.55,25078.41,25605.54,514440000.00,25605.54
^DJI;,15/06/2020,25270.39,25891.58,24843.18,25763.16,461230000.00,25763.16
^DJI;,16/06/2020,26326.68,26611.03,25811.70,26289.98,489500000.00,26289.98
^DJI;,17/06/2020,26330.52,26400.07,26068.41,26119.61,328830000.00,26119.61
^DJI;,18/06/2020,26016.45,26154.20,25848.53,26080.10,328390000.00,26080.10
^DJI;,19/06/2020,26213.10,26451.44,25759.66,25871.46,669390000.00,25871.46
^DJI;,22/06/2020,25865.08,26059.81,25667.68,26024.96,351780000.00,26024.96
^DJI;,23/06/2020,26159.39,26314.97,26105.97,26156.10,389980000.00,26156.10
^DJI;,24/06/2020,25992.96,25992.96,25296.73,25445.94,450120000.00,25445.94
^DJI;,25/06/2020,25365.22,25769.61,25209.79,25745.60,384560000.00,25745.60
^DJI;,26/06/2020,25641.69,25641.69,24971.03,25015.55,640860000.00,25015.55
^DJI;,29/06/2020,25152.45,25601.15,25096.16,25595.80,378070000.00,25595.80
^DJI;,30/06/2020,25512.43,25905.38,25475.14,25812.88,410780000.00,25812.88
^DJI;,01/07/2020,25879.38,26019.31,25713.61,25734.97,373180000.00,25734.97
^DJI;,02/07/2020,25936.45,26204.41,25778.12,25827.36,349130000.00,25827.36
^DJI;,06/07/2020,25996.08,26297.53,25996.08,26287.03,340690000.00,26287.03
^DJI;,07/07/2020,26172.01,26174.93,25866.58,25890.18,346820000.00,25890.18
^DJI;,08/07/2020,25950.06,26109.49,25816.25,26067.28,337300000.00,26067.28
^DJI;,09/07/2020,26094.92,26103.28,25523.51,25706.09,387610000.00,25706.09
^DJI;,10/07/2020,25690.35,26101.32,25637.50,26075.30,338170000.00,26075.30
^DJI;,13/07/2020,26225.07,26639.09,26044.23,26085.80,425320000.00,26085.80
^DJI;,14/07/2020,26044.17,26690.52,25994.98,26642.59,401640000.00,26642.59
^DJI;,15/07/2020,27009.81,27071.33,26692.48,26870.10,384900000.00,26870.10
^DJI;,16/07/2020,26746.57,26879.16,26590.01,26734.71,287330000.00,26734.71
^DJI;,17/07/2020,26774.62,26808.43,26619.88,26671.95,296460000.00,26671.95
^DJI;,20/07/2020,26660.29,26765.02,26504.20,26680.87,309390000.00,26680.87
^DJI;,21/07/2020,26833.14,27025.38,26766.22,26840.40,364930000.00,26840.40
^DJI;,22/07/2020,26824.56,27035.24,26794.19,27005.84,404340000.00,27005.84
^DJI;,23/07/2020,26955.97,26973.85,26560.04,26652.33,419800000.00,26652.33
^DJI;,24/07/2020,26533.41,26625.70,26402.86,26469.89,494170000.00,26469.89
^DJI;,27/07/2020,26447.67,26625.46,26426.92,26584.77,400930000.00,26584.77
^DJI;,28/07/2020,26529.45,26556.84,26361.71,26379.28,361090000.00,26379.28
^DJI;,29/07/2020,26388.44,26602.45,26375.39,26539.57,347580000.00,26539.57
^DJI;,30/07/2020,26367.42,26374.93,25992.28,26313.65,351540000.00,26313.65
^DJI;,31/07/2020,26409.33,26440.02,26013.59,26428.32,488050000.00,26428.32
^DJI;,03/08/2020,26542.32,26707.26,26534.38,26664.40,439380000.00,26664.40
^DJI;,04/08/2020,26664.61,26832.72,26597.82,26828.47,346350000.00,26828.47
^DJI;,05/08/2020,26924.78,27221.67,26924.78,27201.52,366000000.00,27201.52
^DJI;,06/08/2020,27170.82,27394.10,27145.25,27386.98,322460000.00,27386.98
^DJI;,07/08/2020,27321.68,27456.24,27223.55,27433.48,321170000.00,27433.48
^DJI;,10/08/2020,27488.21,27803.86,27488.21,27791.44,360340000.00,27791.44
^DJI;,11/08/2020,27961.64,28154.88,27624.51,27686.91,428220000.00,27686.91
^DJI;,12/08/2020,27860.24,28043.89,27843.32,27976.84,340210000.00,27976.84
^DJI;,13/08/2020,27922.51,27986.10,27789.78,27896.72,360160000.00,27896.72
^DJI;,14/08/2020,27828.93,27977.81,27759.39,27931.02,275540000.00,27931.02
^DJI;,17/08/2020,27970.05,27999.81,27816.40,27844.91,286860000.00,27844.91
^DJI;,18/08/2020,27853.48,27891.12,27668.79,27778.07,276170000.00,27778.07
^DJI;,19/08/2020,27811.26,27920.42,27647.67,27692.88,311460000.00,27692.88
^DJI;,20/08/2020,27622.68,27781.46,27526.25,27739.73,304550000.00,27739.73
^DJI;,21/08/2020,27758.13,27959.48,27686.78,27930.33,372720000.00,27930.33
^DJI;,24/08/2020,28077.58,28314.94,28041.75,28308.46,383880000.00,28308.46
^DJI;,25/08/2020,28347.42,28400.74,28094.57,28248.44,338420000.00,28248.44
^DJI;,26/08/2020,28257.88,28353.80,28153.91,28331.92,327070000.00,28331.92
^DJI;,27/08/2020,28384.07,28634.22,28363.93,28492.27,404340000.00,28492.27
^DJI;,28/08/2020,28601.29,28733.35,28487.98,28653.87,369740000.00,28653.87
^DJI;,31/08/2020,28643.66,28643.66,28363.55,28430.05,517320000.00,28430.05
^DJI;,01/09/2020,28439.61,28659.26,28290.72,28645.66,423410000.00,28645.66
^DJI;,02/09/2020,28736.79,29162.88,28713.53,29100.50,539510000.00,29100.50
^DJI;,03/09/2020,29090.70,29199.35,28074.76,28292.73,650080000.00,28292.73
^DJI;,04/09/2020,28341.05,28539.75,27664.68,28133.31,694640000.00,28133.31
^DJI;,08/09/2020,27925.23,27925.23,27464.90,27500.89,580860000.00,27500.89
^DJI;,09/09/2020,27711.71,28206.21,27704.54,27940.47,460590000.00,27940.47
^DJI;,10/09/2020,28022.51,28174.78,27447.08,27534.58,442850000.00,27534.58
^DJI;,11/09/2020,27613.86,27828.82,27448.15,27665.64,435330000.00,27665.64
^DJI;,14/09/2020,27718.74,28086.06,27718.74,27993.33,380750000.00,27993.33
^DJI;,15/09/2020,28139.76,28231.06,27931.45,27995.60,414520000.00,27995.60
^DJI;,16/09/2020,28031.69,28364.77,28021.67,28032.38,416650000.00,28032.38
^DJI;,17/09/2020,27834.18,28056.79,27647.93,27901.98,437230000.00,27901.98
^DJI;,18/09/2020,27864.87,27946.69,27487.97,27657.42,698710000.00,27657.42
^DJI;,21/09/2020,27484.71,27484.71,26715.15,27147.70,523660000.00,27147.70
^DJI;,22/09/2020,27170.34,27333.09,26989.93,27288.18,420720000.00,27288.18
^DJI;,23/09/2020,27413.60,27464.46,26716.12,26763.13,459470000.00,26763.13
^DJI;,24/09/2020,26716.09,27094.85,26537.01,26815.44,447810000.00,26815.44
^DJI;,25/09/2020,26694.51,27239.29,26635.38,27173.96,388900000.00,27173.96
^DJI;,28/09/2020,27362.14,27722.60,27362.14,27584.06,401860000.00,27584.06
^DJI;,29/09/2020,27560.24,27605.60,27338.09,27452.66,303820000.00,27452.66
^DJI;,30/09/2020,27514.64,28026.33,27511.06,27781.70,452550000.00,27781.70
^DJI;,01/10/2020,27940.63,28041.46,27669.26,27816.90,373450000.00,27816.90
^DJI;,02/10/2020,27536.39,27861.43,27382.94,27682.81,392770000.00,27682.81
^DJI;,05/10/2020,27825.42,28162.64,27825.42,28148.64,318210000.00,28148.64
^DJI;,06/10/2020,28214.24,28354.48,27728.03,27772.76,435030000.00,27772.76
^DJI;,07/10/2020,27971.36,28369.66,27971.36,28303.46,328750000.00,28303.46
^DJI;,08/10/2020,28348.86,28459.13,28265.56,28425.51,314750000.00,28425.51
^DJI;,09/10/2020,28533.61,28676.29,28440.63,28586.90,324050000.00,28586.90
^DJI;,12/10/2020,28671.12,28957.90,28659.67,28837.52,493680000.00,28837.52
^DJI;,13/10/2020,28764.95,28808.84,28604.35,28679.81,526110000.00,28679.81
^DJI;,14/10/2020,28731.30,28792.56,28461.73,28514.00,370800000.00,28514.00
^DJI;,15/10/2020,28323.40,28535.85,28181.54,28494.20,328940000.00,28494.20
^DJI;,16/10/2020,28570.72,28842.90,28570.72,28606.31,356140000.00,28606.31
^DJI;,19/10/2020,28633.55,28711.93,28139.40,28195.42,358700000.00,28195.42
^DJI;,20/10/2020,28245.85,28575.03,28243.04,28308.79,350220000.00,28308.79
^DJI;,21/10/2020,28270.66,28450.64,28196.39,28210.82,299420000.00,28210.82
^DJI;,22/10/2020,28197.42,28421.31,28040.18,28363.66,330320000.00,28363.66
^DJI;,23/10/2020,28409.65,28436.52,28149.82,28335.57,347300000.00,28335.57
^DJI;,26/10/2020,28185.82,28185.82,27370.16,27685.38,404150000.00,27685.38
^DJI;,27/10/2020,27651.18,27707.69,27457.96,27463.19,366400000.00,27463.19
^DJI;,28/10/2020,27102.14,27102.14,26497.39,26519.95,496150000.00,26519.95
^DJI;,29/10/2020,26480.98,26891.89,26290.78,26659.11,419770000.00,26659.11
^DJI;,30/10/2020,26572.27,26639.18,26143.77,26501.60,504820000.00,26501.60
^DJI;,02/11/2020,26691.28,27043.48,26691.28,26925.05,379990000.00,26925.05
^DJI;,03/11/2020,27138.69,27640.21,27138.69,27480.03,350980000.00,27480.03
^DJI;,04/11/2020,27512.83,28301.50,27512.83,27847.66,447860000.00,27847.66
^DJI;,05/11/2020,28083.37,28495.05,28083.37,28390.18,390140000.00,28390.18
^DJI;,06/11/2020,28399.13,28431.96,28189.50,28323.40,326710000.00,28323.40
^DJI;,09/11/2020,29467.90,29933.83,29130.66,29157.97,673310000.00,29157.97
^DJI;,10/11/2020,29254.17,29478.86,29126.99,29420.92,526980000.00,29420.92
^DJI;,11/11/2020,29524.35,29593.11,29281.22,29397.63,376700000.00,29397.63
^DJI;,12/11/2020,29231.91,29311.83,28902.13,29080.17,369320000.00,29080.17
^DJI;,13/11/2020,29203.90,29559.25,29203.90,29479.81,348810000.00,29479.81
^DJI;,16/11/2020,29672.36,29964.29,29672.36,29950.44,418290000.00,29950.44
^DJI;,17/11/2020,29800.15,29872.42,29520.29,29783.35,372380000.00,29783.35
^DJI;,18/11/2020,29875.40,29930.85,29432.84,29438.42,382850000.00,29438.42
^DJI;,19/11/2020,29370.92,29524.90,29228.38,29483.23,331330000.00,29483.23
^DJI;,20/11/2020,29437.57,29469.89,29231.20,29263.48,305350000.00,29263.48
^DJI;,23/11/2020,29332.82,29667.75,29332.82,29591.27,387200000.00,29591.27
^DJI;,24/11/2020,29746.11,30116.51,29746.11,30046.24,432760000.00,30046.24
^DJI;,25/11/2020,30058.87,30058.87,29806.25,29872.47,323030000.00,29872.47
^DJI;,27/11/2020,29911.33,30015.13,29819.98,29910.37,177040000.00,29910.37
^DJI;,30/11/2020,29854.51,29854.51,29463.64,29638.64,551350000.00,29638.64
^DJI;,01/12/2020,29797.50,30083.31,29797.50,29823.92,429510000.00,29823.92
^DJI;,02/12/2020,29695.09,29902.51,29599.29,29883.79,385280000.00,29883.79
^DJI;,03/12/2020,29920.83,30110.88,29877.27,29969.52,405680000.00,29969.52
^DJI;,04/12/2020,29989.56,30218.26,29989.56,30218.26,356590000.00,30218.26
^DJI;,07/12/2020,30233.03,30233.03,29967.22,30069.79,365810000.00,30069.79
^DJI;,08/12/2020,29997.95,30246.22,29972.07,30173.88,311190000.00,30173.88
^DJI;,09/12/2020,30229.81,30319.70,29951.85,30068.81,380520000.00,30068.81
^DJI;,10/12/2020,30032.55,30063.87,29876.82,29999.26,325550000.00,29999.26
^DJI;,11/12/2020,29988.21,30071.13,29820.84,30046.37,393870000.00,30046.37
^DJI;,14/12/2020,30123.91,30325.79,29849.15,29861.55,371980000.00,29861.55
^DJI;,15/12/2020,29919.09,30243.26,29894.95,30199.31,417770000.00,30199.31
^DJI;,16/12/2020,30191.38,30236.03,30080.11,30154.54,344590000.00,30154.54
^DJI;,17/12/2020,30216.00,30323.78,30216.00,30303.37,345530000.00,30303.37
^DJI;,18/12/2020,30314.26,30343.59,30029.44,30179.05,782070000.00,30179.05
^DJI;,21/12/2020,30159.00,30304.14,29755.53,30216.45,437480000.00,30216.45
^DJI;,22/12/2020,30200.20,30200.20,29992.89,30015.51,388810000.00,30015.51
^DJI;,23/12/2020,30046.73,30292.53,30046.73,30129.83,274050000.00,30129.83
^DJI;,24/12/2020,30155.92,30209.67,30099.30,30199.87,145570000.00,30199.87
^DJI;,28/12/2020,30283.23,30525.56,30283.23,30403.97,302490000.00,30403.97
^DJI;,29/12/2020,30492.07,30588.79,30274.24,30335.67,357610000.00,30335.67
^DJI;,30/12/2020,30415.09,30525.35,30393.04,30409.56,291890000.00,30409.56
^DJI;,31/12/2020,30417.64,30637.47,30344.50,30606.48,284470000.00,30606.48
^DJI;,04/01/2021,30627.47,30674.28,29881.82,30223.89,475080000.00,30223.89
^DJI;,05/01/2021,30204.25,30504.89,30141.78,30391.60,350910000.00,30391.60
^DJI;,06/01/2021,30362.78,31022.65,30313.07,30829.40,500430000.00,30829.40
^DJI;,07/01/2021,30901.18,31193.40,30897.86,31041.13,427810000.00,31041.13
^DJI;,08/01/2021,31069.58,31140.67,30793.27,31097.97,381150000.00,31097.97
^DJI;,11/01/2021,31015.37,31096.98,30832.06,31008.69,356540000.00,31008.69
^DJI;,12/01/2021,31015.01,31114.56,30888.76,31068.69,362620000.00,31068.69
^DJI;,13/01/2021,31084.88,31153.37,30992.05,31060.47,413250000.00,31060.47
^DJI;,14/01/2021,31085.67,31223.78,30982.24,30991.52,427810000.00,30991.52
^DJI;,15/01/2021,30926.77,30941.98,30612.67,30814.26,433000000.00,30814.26
^DJI;,19/01/2021,30887.42,31086.62,30865.03,30930.52,386400000.00,30930.52
^DJI;,20/01/2021,31017.54,31235.98,30997.79,31188.38,384980000.00,31188.38
^DJI;,21/01/2021,31198.01,31272.22,31120.92,31176.01,418780000.00,31176.01
^DJI;,22/01/2021,31141.56,31141.56,30908.47,30996.98,436040000.00,30996.98
^DJI;,25/01/2021,30989.85,30989.85,30564.06,30960.00,472890000.00,30960.00
^DJI;,26/01/2021,30968.55,31121.42,30921.71,30937.04,373150000.00,30937.04
^DJI;,27/01/2021,30893.78,30893.78,30206.91,30303.17,566470000.00,30303.17
^DJI;,28/01/2021,30377.19,30951.41,30377.19,30603.36,465140000.00,30603.36
^DJI;,29/01/2021,30553.91,30553.91,29856.30,29982.62,536320000.00,29982.62
^DJI;,01/02/2021,30054.73,30335.91,30014.97,30211.91,347060000.00,30211.91
^DJI;,02/02/2021,30276.88,30840.54,30276.88,30687.48,333160000.00,30687.48
^DJI;,03/02/2021,30689.65,30793.41,30521.31,30723.60,305590000.00,30723.60
^DJI;,04/02/2021,30737.78,31065.96,30737.78,31055.86,338330000.00,31055.86
^DJI;,05/02/2021,31093.81,31252.18,31083.22,31148.24,293550000.00,31148.24
^DJI;,08/02/2021,31191.20,31386.10,31191.20,31385.76,322250000.00,31385.76
^DJI;,09/02/2021,31359.88,31439.47,31245.86,31375.83,308210000.00,31375.83
^DJI;,10/02/2021,31428.02,31511.44,31221.32,31437.80,326450000.00,31437.80
^DJI;,11/02/2021,31466.49,31543.82,31244.36,31430.70,280320000.00,31430.70
^DJI;,12/02/2021,31420.80,31475.31,31347.80,31458.40,263090000.00,31458.40
^DJI;,16/02/2021,31472.08,31608.63,31443.48,31522.75,329210000.00,31522.75
^DJI;,17/02/2021,31485.61,31643.70,31338.76,31613.02,343510000.00,31613.02
^DJI;,18/02/2021,31558.60,31558.60,31285.32,31493.34,325990000.00,31493.34
^DJI;,19/02/2021,31504.13,31647.53,31469.34,31494.32,353070000.00,31494.32
^DJI;,22/02/2021,31381.12,31653.48,31286.57,31521.69,387210000.00,31521.69
^DJI;,23/02/2021,31501.89,31653.38,31158.76,31537.35,460410000.00,31537.35
^DJI;,24/02/2021,31499.75,32009.64,31421.29,31961.86,410150000.00,31961.86
^DJI;,25/02/2021,31955.94,31984.77,31293.32,31402.01,454110000.00,31402.01
^DJI;,26/02/2021,31401.29,31450.89,30911.37,30932.37,532250000.00,30932.37
^DJI;,01/03/2021,31065.90,31668.34,31065.90,31535.51,385670000.00,31535.51
^DJI;,02/03/2021,31535.37,31623.27,31377.16,31391.52,337270000.00,31391.52
^DJI;,03/03/2021,31352.96,31563.31,31260.14,31270.09,409660000.00,31270.09
^DJI;,04/03/2021,31289.01,31461.97,30547.53,30924.14,537850000.00,30924.14
^DJI;,05/03/2021,31029.18,31580.33,30766.81,31496.30,501810000.00,31496.30
^DJI;,08/03/2021,31512.15,32148.04,31512.15,31802.44,496980000.00,31802.44
^DJI;,09/03/2021,31892.35,32150.32,31822.64,31832.74,458690000.00,31832.74
^DJI;,10/03/2021,31906.96,32389.50,31906.96,32297.02,409110000.00,32297.02
^DJI;,11/03/2021,32354.50,32661.59,32345.70,32485.59,400020000.00,32485.59
^DJI;,12/03/2021,32462.40,32793.32,32462.40,32778.64,346400000.00,32778.64
^DJI;,15/03/2021,32798.84,32973.40,32629.75,32953.46,360080000.00,32953.46
^DJI;,16/03/2021,32966.75,32966.75,32778.23,32825.95,386370000.00,32825.95
^DJI;,17/03/2021,32825.52,33047.58,32782.18,33015.37,391200000.00,33015.37
^DJI;,18/03/2021,32928.16,33227.78,32831.25,32862.30,418480000.00,32862.30
^DJI;,19/03/2021,32858.36,32858.36,32505.07,32627.97,811890000.00,32627.97
^DJI;,22/03/2021,32601.82,32810.35,32512.53,32731.20,383500000.00,32731.20
^DJI;,23/03/2021,32691.50,32753.77,32356.28,32423.15,385840000.00,32423.15
^DJI;,24/03/2021,32470.88,32787.99,32418.15,32420.06,399390000.00,32420.06
^DJI;,25/03/2021,32346.81,32672.69,32071.41,32619.48,411990000.00,32619.48
^DJI;,26/03/2021,32681.07,33098.83,32681.07,33072.88,382170000.00,33072.88
^DJI;,29/03/2021,33087.55,33259.00,32905.13,33171.37,351610000.00,33171.37
^DJI;,30/03/2021,33127.88,33170.93,32988.92,33066.96,307510000.00,33066.96
^DJI;,31/03/2021,33116.04,33173.77,32980.57,32981.55,414140000.00,32981.55
^DJI;,01/04/2021,33054.58,33167.17,32985.35,33153.21,311880000.00,33153.21
^DJI;,05/04/2021,33222.38,33617.95,33222.38,33527.19,344270000.00,33527.19
^DJI;,06/04/2021,33500.02,33544.79,33380.43,33430.24,297940000.00,33430.24
^DJI;,07/04/2021,33444.98,33521.76,33347.96,33446.26,273440000.00,33446.26
^DJI;,08/04/2021,33469.89,33506.80,33342.64,33503.57,304040000.00,33503.57
^DJI;,09/04/2021,33526.19,33810.87,33526.19,33800.60,316410000.00,33800.60
^DJI;,12/04/2021,33775.06,33786.19,33665.54,33745.40,327370000.00,33745.40
^DJI;,13/04/2021,33721.16,33741.64,33545.84,33677.27,324480000.00,33677.27
^DJI;,14/04/2021,33668.95,33911.25,33668.95,33730.89,315330000.00,33730.89
^DJI;,15/04/2021,33788.53,34068.73,33788.53,34035.99,319680000.00,34035.99
^DJI;,16/04/2021,34058.16,34256.75,34058.16,34200.67,343760000.00,34200.67
^DJI;,19/04/2021,34182.38,34182.38,33980.56,34077.63,312540000.00,34077.63
^DJI;,20/04/2021,34034.18,34034.18,33687.01,33821.30,350960000.00,33821.30
^DJI;,21/04/2021,33808.30,34160.34,33773.80,34137.31,290300000.00,34137.31
^DJI;,22/04/2021,34109.88,34126.57,33717.19,33815.90,344470000.00,33815.90
^DJI;,23/04/2021,33804.52,34157.57,33713.29,34043.49,346380000.00,34043.49
^DJI;,26/04/2021,34044.23,34148.94,33941.37,33981.57,279300000.00,33981.57
^DJI;,27/04/2021,33932.13,34043.98,33870.46,33984.93,289030000.00,33984.93
^DJI;,28/04/2021,33860.46,33946.60,33805.56,33820.38,335820000.00,33820.38
^DJI;,29/04/2021,33855.64,34087.21,33744.28,34060.36,408450000.00,34060.36
^DJI;,30/04/2021,33988.75,33988.75,33784.96,33874.85,374890000.00,33874.85
^DJI;,03/05/2021,33904.89,34221.06,33904.89,34113.23,289770000.00,34113.23
^DJI;,04/05/2021,34080.20,34147.78,33765.68,34133.03,407860000.00,34133.03
^DJI;,05/05/2021,34163.99,34331.20,34039.66,34230.34,253180000.00,34230.34
^DJI;,06/05/2021,34245.11,34561.29,34185.06,34548.53,315430000.00,34548.53
^DJI;,07/05/2021,34578.27,34811.39,34464.31,34777.76,303400000.00,34777.76
^DJI;,10/05/2021,34785.27,35091.56,34741.57,34742.82,361620000.00,34742.82
^DJI;,11/05/2021,34572.74,34572.74,34075.31,34269.16,413180000.00,34269.16
^DJI;,12/05/2021,34206.40,34207.87,33555.22,33587.66,381350000.00,33587.66
^DJI;,13/05/2021,33624.74,34181.77,33623.49,34021.45,350820000.00,34021.45
^DJI;,14/05/2021,34050.86,34454.05,34050.86,34382.13,303230000.00,34382.13
^DJI;,17/05/2021,34375.29,34383.84,34176.65,34327.79,291910000.00,34327.79
^DJI;,18/05/2021,34351.18,34408.99,34044.10,34060.66,289590000.00,34060.66
^DJI;,19/05/2021,33945.81,33945.81,33473.80,33896.04,348480000.00,33896.04
^DJI;,20/05/2021,33906.30,34233.40,33872.41,34084.15,320150000.00,34084.15
^DJI;,21/05/2021,34121.91,34415.48,34121.91,34207.84,306360000.00,34207.84
^DJI;,24/05/2021,34253.87,34472.51,34253.87,34393.98,251010000.00,34393.98
^DJI;,25/05/2021,34428.66,34511.35,34266.03,34312.46,285760000.00,34312.46
^DJI;,26/05/2021,34336.34,34409.59,34271.44,34323.05,258780000.00,34323.05
^DJI;,27/05/2021,34432.47,34608.82,34389.24,34464.64,520630000.00,34464.64
^DJI;,28/05/2021,34558.50,34631.11,34520.09,34529.45,290850000.00,34529.45
^DJI;,01/06/2021,34584.19,34849.32,34542.87,34575.31,287700000.00,34575.31
^DJI;,02/06/2021,34614.62,34706.65,34545.96,34600.38,263810000.00,34600.38
^DJI;,03/06/2021,34550.31,34667.41,34334.41,34577.04,297380000.00,34577.04
^DJI;,04/06/2021,34618.69,34772.12,34618.69,34756.39,270050000.00,34756.39
^DJI;,07/06/2021,34766.20,34820.91,34574.51,34630.24,259120000.00,34630.24
^DJI;,08/06/2021,34645.84,34665.38,34452.94,34599.82,289440000.00,34599.82
^DJI;,09/06/2021,34626.16,34654.67,34439.37,34447.14,245100000.00,34447.14
^DJI;,10/06/2021,34502.51,34737.79,34447.25,34466.24,309310000.00,34466.24
^DJI;,11/06/2021,34499.81,34618.09,34328.65,34479.60,260840000.00,34479.60
^DJI;,14/06/2021,34472.52,34472.52,34211.54,34393.75,295530000.00,34393.75
^DJI;,15/06/2021,34397.10,34420.38,34199.16,34299.33,272430000.00,34299.33
^DJI;,16/06/2021,34308.48,34333.25,33917.11,34033.67,347150000.00,34033.67
^DJI;,17/06/2021,34014.38,34091.79,33626.61,33823.45,354690000.00,33823.45
^DJI;,18/06/2021,33622.70,33622.70,33271.93,33290.08,563920000.00,33290.08
^DJI;,21/06/2021,33312.07,33908.09,33312.07,33876.97,317260000.00,33876.97
^DJI;,22/06/2021,33872.56,34040.70,33751.06,33945.58,284130000.00,33945.58
^DJI;,23/06/2021,33948.54,34009.40,33869.83,33874.24,255280000.00,33874.24
^DJI;,24/06/2021,33933.91,34233.02,33933.91,34196.82,275870000.00,34196.82
^DJI;,25/06/2021,34328.10,34501.02,34314.80,34433.84,432550000.00,34433.84
^DJI;,28/06/2021,34428.10,34449.65,34186.13,34283.27,280280000.00,34283.27
^DJI;,29/06/2021,34338.89,34469.83,34266.83,34292.29,282360000.00,34292.29
^DJI;,30/06/2021,34290.74,34553.16,34245.48,34502.51,295560000.00,34502.51
^DJI;,01/07/2021,34507.32,34640.28,34498.85,34633.53,268280000.00,34633.53
^DJI;,02/07/2021,34642.42,34821.93,34613.49,34786.35,301860000.00,34786.35
^DJI;,06/07/2021,34790.16,34814.20,34358.42,34577.37,348430000.00,34577.37
^DJI;,07/07/2021,34604.17,34708.78,34435.59,34681.79,302700000.00,34681.79
^DJI;,08/07/2021,34569.01,34569.01,34145.59,34421.93,335690000.00,34421.93
^DJI;,09/07/2021,34457.51,34893.72,34457.51,34870.16,301750000.00,34870.16
^DJI;,12/07/2021,34836.75,35014.90,34730.15,34996.18,294800000.00,34996.18
^DJI;,13/07/2021,34959.96,35018.79,34876.89,34888.79,322430000.00,34888.79
^DJI;,14/07/2021,34920.83,35069.18,34826.87,34933.23,344340000.00,34933.23
^DJI;,15/07/2021,34924.81,34990.41,34762.87,34987.02,320450000.00,34987.02
^DJI;,16/07/2021,35007.94,35090.01,34647.82,34687.85,322980000.00,34687.85
^DJI;,19/07/2021,34528.48,34528.48,33741.76,33962.04,440440000.00,33962.04
^DJI;,20/07/2021,33981.79,34621.79,33981.79,34511.99,387020000.00,34511.99
^DJI;,21/07/2021,34556.96,34820.24,34556.96,34798.00,317090000.00,34798.00
^DJI;,22/07/2021,34799.68,34879.28,34673.03,34823.35,291610000.00,34823.35
^DJI;,23/07/2021,34855.11,35095.33,34855.11,35061.55,314040000.00,35061.55
^DJI;,26/07/2021,35055.86,35150.37,34950.19,35144.31,259790000.00,35144.31
^DJI;,27/07/2021,35078.90,35078.90,34878.07,35058.52,326610000.00,35058.52
^DJI;,28/07/2021,35109.95,35116.37,34876.84,34930.93,347170000.00,34930.93
^DJI;,29/07/2021,34985.99,35171.52,34985.99,35084.53,222680000.00,35084.53
^DJI;,30/07/2021,35013.26,35106.30,34871.13,34935.47,276410000.00,34935.47
^DJI;,02/08/2021,34968.56,35192.11,34808.20,34838.16,238620000.00,34838.16
^DJI;,03/08/2021,34864.10,35120.94,34714.33,35116.40,259820000.00,35116.40
^DJI;,04/08/2021,35047.44,35047.44,34790.62,34792.67,245300000.00,34792.67
^DJI;,05/08/2021,34815.61,35067.54,34815.61,35064.25,216580000.00,35064.25
^DJI;,06/08/2021,35077.44,35246.79,35077.44,35208.51,231570000.00,35208.51
^DJI;,09/08/2021,35229.67,35229.67,35041.24,35101.85,207850000.00,35101.85
^DJI;,10/08/2021,35135.17,35285.16,35091.91,35264.67,255040000.00,35264.67
^DJI;,11/08/2021,35300.89,35501.16,35300.89,35484.97,232800000.00,35484.97
^DJI;,12/08/2021,35481.94,35510.77,35352.53,35499.85,231600000.00,35499.85
^DJI;,13/08/2021,35551.56,35610.57,35474.78,35515.38,236790000.00,35515.38
^DJI;,16/08/2021,35490.83,35631.19,35231.87,35625.40,292590000.00,35625.40
^DJI;,17/08/2021,35500.01,35500.01,35120.31,35343.28,309410000.00,35343.28
^DJI;,18/08/2021,35310.20,35356.80,34943.41,34960.69,289800000.00,34960.69
^DJI;,19/08/2021,34874.67,34997.81,34690.25,34894.12,333550000.00,34894.12
^DJI;,20/08/2021,34917.96,35177.26,34867.07,35120.08,269320000.00,35120.08
^DJI;,23/08/2021,35160.97,35428.91,35160.97,35335.71,245760000.00,35335.71
^DJI;,24/08/2021,35382.72,35445.47,35356.18,35366.26,228710000.00,35366.26
^DJI;,25/08/2021,35388.77,35501.14,35287.63,35405.50,237230000.00,35405.50
^DJI;,26/08/2021,35449.68,35498.45,35205.10,35213.12,239740000.00,35213.12
^DJI;,27/08/2021,35231.11,35479.18,35231.11,35455.80,240990000.00,35455.80
^DJI;,30/08/2021,35471.80,35510.71,35374.46,35399.84,245390000.00,35399.84
^DJI;,31/08/2021,35391.38,35449.79,35289.86,35360.73,337240000.00,35360.73
^DJI;,01/09/2021,35387.55,35407.37,35287.05,35312.53,265520000.00,35312.53
^DJI;,02/09/2021,35353.06,35475.40,35348.48,35443.82,263370000.00,35443.82
^DJI;,03/09/2021,35401.73,35422.71,35269.40,35369.09,221370000.00,35369.09
^DJI;,07/09/2021,35373.24,35373.24,35060.90,35100.00,289830000.00,35100.00
